ID,Product Name,Company,State Regulation,State Reg Type,Initial Cost/Unit,Initial Registration Status,Next Renewal Plans,Manage Tonnage?,Certificate Exp,Renewal Estimate,Initial Sub Date,Cancellation Effective,Submission Date,Frequency,Month,State,Initial Current Payment,Renewal Current Payment,Tonnage Current Payment,ALL Payments,Label On File,Submission/Maintenance Notes,Label change request,Label Update Submission,State ID,State Name,Current Certificate,Inactive (from Company),Priority/Phase,Last Modified,Renewal Method,Min Ton Fee,Late Fee,Fee Unit,Manage Renewals?,Smallest Net Weight (Lbs),Active Prod?,Product Name Lookup,Renewal Actual,Invoiced On,Eligible for Sale,Multiple Package Sizes?,Smallest Package Size,Product Grade,Ag Use? (Product),Product Type,Product Types Regulated,Claim Triggers,Microbes Included?,Package Unit,Invoice Status,Label Update Pending,Company Name,Address Line 1,Address Line 2,Package Size Trigger,Reg App Method,Test Frequency (from State Regulation),Pathogen Analysis,Heavy Metals Test,Labs Required For Reg,Efficacy Requirements,In-state trials,State Regulation Notes,New Reg Turnaround,New Reg Sub Docs Needed,Label Update Needed,Product Notes,Check Payee,Office Email Address,Label Update Submission Method,Tonnage Submission Method,Invoice #,New Reg Method,Created By,Reg Classification,Approval Received,Tonnage Reporting Req'd?,Reg Classification 2,Login,Password (from Login),Username (from Login),Website (from Login),Day of Month Due,Fee Unit 2,TON Cost/Unit (from State Regulation),CONFIRMED - State Regulation,CONFIRMED - Registration Status,Calculation,Internal Action Needed,State Contact (SC),SC Email Address,Pending Date - Days Since Initial Sub,Minimum Days Before Follow-up,Reg/Lic Number,License #,New Registration Forms,PLL Registration Status Provided,Tonnage Form or Portal,New Registration Notes,USA Plant ID (from Login),Renewal Registration Status,Mail Merge,Renewal Reminder/Form Received,State Abv,Created,ready-to-mail?,Submitted,Renewal Season (from State Regulation),States,PLL/AQT Phase,Tonnage Month (from State Regulation)
12787,Zincubor,BOR,NE-Commercial Fertilizer ≤ 10lbs,Label Submission,$0.00,Not Needed,,Yes,,$0.00,,,,Annual,12,NE,,,,,,,,,NE,Nebraska,,0 checked out of 1,,11/14/2024 2:19pm,Email,,$0.00,,Yes,55.10,1 checked out of 1,,,,Yes,Yes,55.10,0-0-0,Yes,Fertilizer,Fertilizer,,No,lbs,,,U.S. Borax Inc.,Nebraska Department of Agriculture,Bureau of Plant Industry,≤ 10 lbs,N/A,,,,,,No,,1 Month,Label,,,NE Dept of Ag,,Email,,,Email,Teressa Tubia,Commercial Fertilizer ≤ 10lbs,,No,Commercial Fertilizer ≤ 10lbs,,,,,,,,NE-Commercial Fertilizer ≤ 10lbs,Not Needed,Good,,Donene Lewis,donene.lewis@nebraska.gov,NaN,30,,,,Not Needed,,,,,,,NE,5/16/2024 2:18pm,,,End of Year,,,
12786,Zincubor,BOR,NE-Commercial Fertilizer > 10lbs,Label Submission,$0.00,No Submission,,Yes,,$0.00,,,,One-time,12,NE,,,,,,"8/15/24: DCW resent list of required info to Tamara 

DCW wrote Tamara on 7/3/24 asking about documents and label. 

Asked Tamara on 5/17 for lots of documents and label.",,,NE,Nebraska,,0 checked out of 1,,11/14/2024 2:19pm,Paper/Mail,,,,Yes,55.10,1 checked out of 1,,,,No,Yes,55.10,0-0-0,Yes,Fertilizer,Fertilizer,,No,lbs,,,U.S. Borax Inc.,Nebraska Department of Agriculture,Bureau of Plant Industry,> 10 lbs,N/A,,,,,,Yes,,1 Month,Label,,,NE Dept of Ag,,Email,,,Email,Teressa Tubia,Commercial Fertilizer > 10lbs,,Yes,Commercial Fertilizer > 10lbs,,,,,,,,NE-Commercial Fertilizer > 10lbs,Planned,,,Donene Lewis,donene.lewis@nebraska.gov,NaN,30,,,,No Submission,,,,,,,NE,5/16/2024 2:18pm,,,End of Year,,,
6810,Fertibor 15%,BOR,NH-Fertilizer,Registration,$75.00,Approved,,Yes,12/31/2024,$75.00,,,12/20/2024,Annual,12,NH,,BOR-NH-75420-Renewal-2025,,"BOR-NH-67388-Renewal 2023,BOR-NH-73036-Renewal 2024,BOR-NH-75420-Renewal-2025",,,,,NH,New Hampshire,,0 checked out of 1,,1/10/2025 4:24pm,Paper/Mail,,$0.00,$/Registration,Yes,0.00,1 checked out of 1,,$225.00,BOR-90032230-State Renewal Fees,Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,"New Hampshire Department of Agriculture, Markets and Food",Division of Regulatory Services,,N/A,,,,,,,,2 Months,"Label,SDS",,,"Treasurer, State of NH",registrations@agr.nh.gov,Email,,90032230,Paper/Mail,Damon Cory-Watson,Fertilizer,,Yes,Fertilizer,,,,,,$/Registration,,NH-Fertilizer,Approved,Good,,,registrations@agr.nh.gov,NaN,30,,,https://www.agriculture.nh.gov/publications-forms/documents/fertilizer-application.pdf,Approved,,,,Renewal Submitted,,checked,NH,9/8/2022 9:20pm,checked,,End of Year,,,
6811,Granubor 15%,BOR,NH-Fertilizer,Registration,$75.00,Approved,,Yes,12/31/2024,$75.00,,,12/20/2024,Annual,12,NH,,BOR-NH-75420-Renewal-2025,,"BOR-NH-67388-Renewal 2023,BOR-NH-73036-Renewal 2024,BOR-NH-75420-Renewal-2025",,,,,NH,New Hampshire,,0 checked out of 1,,1/10/2025 4:24pm,Paper/Mail,,$0.00,$/Registration,Yes,0.00,1 checked out of 1,,$225.00,BOR-90032230-State Renewal Fees,Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,"New Hampshire Department of Agriculture, Markets and Food",Division of Regulatory Services,,N/A,,,,,,,,2 Months,"Label,SDS",,,"Treasurer, State of NH",registrations@agr.nh.gov,Email,,90032230,Paper/Mail,Damon Cory-Watson,Fertilizer,,Yes,Fertilizer,,,,,,$/Registration,,NH-Fertilizer,Approved,Good,,,registrations@agr.nh.gov,NaN,30,,,https://www.agriculture.nh.gov/publications-forms/documents/fertilizer-application.pdf,Approved,,,,Renewal Submitted,,checked,NH,9/8/2022 9:20pm,checked,,End of Year,,,
6812,Solubor 20.5%,BOR,NH-Fertilizer,Registration,$75.00,Approved,,Yes,12/31/2024,$75.00,,,12/20/2024,Annual,12,NH,,BOR-NH-75420-Renewal-2025,,"BOR-NH-67388-Renewal 2023,BOR-NH-73036-Renewal 2024,BOR-NH-75420-Renewal-2025",,,,,NH,New Hampshire,,0 checked out of 1,,1/10/2025 4:24pm,Paper/Mail,,$0.00,$/Registration,Yes,0.00,1 checked out of 1,,$225.00,BOR-90032230-State Renewal Fees,Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,"New Hampshire Department of Agriculture, Markets and Food",Division of Regulatory Services,,N/A,,,,,,,,2 Months,"Label,SDS",,,"Treasurer, State of NH",registrations@agr.nh.gov,Email,,90032230,Paper/Mail,Damon Cory-Watson,Fertilizer,,Yes,Fertilizer,,,,,,$/Registration,,NH-Fertilizer,Approved,Good,,,registrations@agr.nh.gov,NaN,30,,,https://www.agriculture.nh.gov/publications-forms/documents/fertilizer-application.pdf,Approved,,,,Renewal Submitted,,checked,NH,9/8/2022 9:20pm,checked,,End of Year,,,
6945,Tonnage,BOR,NH-Inspection Fees and Tonnage Reports,Tonnage/Mill,,TON Required,,Yes,,,,,7/31/2024,Semi-Annual,,NH,,,BOR-NH-67805-2024 S1,"BOR-NH-67389-S1 2022,BOR-NH-67499-S2 2022,BOR-NH-67615-S1 2023,BOR-NH-67694-S2 2023,BOR-NH-67805-2024 S1",,,,,NH,New Hampshire,,0 checked out of 1,,11/14/2024 2:19pm,,$15.00,$10.00,$/Ton Sold,Yes,0.00,1 checked out of 1,,,,No,,,,,,"Fertilizer,Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,,,,,U.S. Borax Inc.,"New Hampshire Department of Agriculture, Markets and Food",Division of Regulatory Services,,N/A,,,,,,,,,,,,"Treasurer, State of NH",registrations@agr.nh.gov,,Paper/Mail,,,Teressa Tubia,Inspection Fees and Tonnage Reports,,Yes,Inspection Fees and Tonnage Reports,,,,,,$/Ton Sold,$0.20,NH-Inspection Fees and Tonnage Reports,TON Required,Good,,,registrations@agr.nh.gov,NaN,,,,,TON Required,https://www.agriculture.nh.gov/publications-forms/documents/fertilizer-tonnage-report.pdf,,,,,,NH,9/27/2022 12:58pm,,,,,,"01,07"
12788,Zincubor,BOR,NH-Fertilizer,Registration,$75.00,No Submission,,Yes,,$75.00,,,,Annual,12,NH,,,,,,"8/15/24: DCW resent list of required info to Tamara 

DCW wrote Tamara on 7/3/24 asking about documents and label. 

Asked Tamara on 5/17 for lots of documents and label.",,,NH,New Hampshire,,0 checked out of 1,,11/14/2024 2:19pm,Paper/Mail,,$0.00,$/Registration,Yes,55.10,1 checked out of 1,,,,No,Yes,55.10,0-0-0,Yes,Fertilizer,Fertilizer,,No,lbs,,,U.S. Borax Inc.,"New Hampshire Department of Agriculture, Markets and Food",Division of Regulatory Services,,N/A,,,,,,,,2 Months,"Label,SDS",,,"Treasurer, State of NH",registrations@agr.nh.gov,Email,,,Paper/Mail,Teressa Tubia,Fertilizer,,Yes,Fertilizer,,,,,,$/Registration,,NH-Fertilizer,Planned,,,,registrations@agr.nh.gov,NaN,30,,,https://www.agriculture.nh.gov/publications-forms/documents/fertilizer-application.pdf,No Submission,,,,,,,NH,5/16/2024 2:18pm,,,End of Year,,,
6813,Fertilizer License,BOR,NJ-Manufactuer/Distribution License,License,$500.00,Approved,,Yes,6/30/2025,$500.00,,,6/27/2024,Annual,6,NJ,,BOR-NJ-CC-24/25 MY Renewal,,"BOR-NJ-CC-Renew 22/23,BOR-NJ-CC-Fert Lic Renew 23/24,BOR-NJ-CC-24/25 MY Renewal",,,,,NJ,New Jersey,,0 checked out of 1,,11/15/2024 3:45pm,Online Portal,,,$/License,Yes,0.00,1 checked out of 1,,$500.00,"""BOR-90031476-State Renewal Fees, Tonnage Fees""",Yes,,,,,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,NJ Dept of Ag / Div Mktg,State Chemist,,N/A,,,,,,,,1 Month,,,,NJ Dept of Ag,AgChem@ag.nj.gov,,,90031476,"Paper/Mail,Online Portal",Damon Cory-Watson,Manufactuer/Distribution License,6/5/2024,No,Manufactuer/Distribution License,BOR-NJ-ALL NON-PEST-ALL,Prosperity*1,USBorax,https://ag-usaplants.mwg.nj.gov/Index.aspx,,$/License,,NJ-Manufactuer/Distribution License,Approved,Good,,,AgChem@ag.nj.gov,NaN,30,,,https://ag-usaplants.mwg.nj.gov/SecurityLogin.aspx,Approved,https://ag-usaplants.mwg.nj.gov/SecurityLogin.aspx,,,,,,NJ,9/8/2022 9:20pm,,,Mid Year,,,
6814,Granubor 15%,BOR,NJ-Commercial Fertilizer,Label Submission,$0.00,Approved,,Yes,6/30/2024,$0.00,,,6/27/2024,Annual,6,NJ,,,,,,Label not new or revised-no need to resubmit.,,,NJ,New Jersey,,0 checked out of 1,,11/15/2024 3:45pm,Online Portal,,,,Yes,0.00,1 checked out of 1,,,"""BOR-90031476-State Renewal Fees, Tonnage Fees""",Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,NJ Dept of Ag / Div Mktg,State Chemist,,N/A,,,,,,,,1 Month,Label,,,NJ Dept of Ag,AgChem@ag.nj.gov,Online Portal,,90031476,Online Portal,Damon Cory-Watson,Commercial Fertilizer,,Yes,Commercial Fertilizer,BOR-NJ-ALL NON-PEST-ALL,Prosperity*1,USBorax,https://ag-usaplants.mwg.nj.gov/Index.aspx,,,,NJ-Commercial Fertilizer,Approved,Good,,,AgChem@ag.nj.gov,NaN,30,,,https://ag-usaplants.mwg.nj.gov/SecurityLogin.aspx,Approved,https://ag-usaplants.mwg.nj.gov/SecurityLogin.aspx,,,,,,NJ,9/8/2022 9:20pm,,,Mid Year,,,
6946,Tonnage,BOR,NJ-Inspection Fee,Tonnage/Mill,,TON Required,,Yes,,,,,7/31/2024,Semi-Annual,,NJ,,,BOR-NJ-CC-S2 2023,BOR-NJ-CC-S2 2023,,,,,NJ,New Jersey,,0 checked out of 1,,11/14/2024 2:19pm,,,$10.00,$/Ton Sold,Yes,0.00,1 checked out of 1,,,,No,,,,,,Fertilizer,,,,,,U.S. Borax Inc.,,,,N/A,,,,,,,,,,,,NJ Dept of Ag,AgChem@ag.nj.gov,,Online Portal,,,Teressa Tubia,Inspection Fee,,Yes,Inspection Fee,BOR-NJ-ALL NON-PEST-ALL,Prosperity*1,USBorax,https://ag-usaplants.mwg.nj.gov/Index.aspx,,$/Ton Sold,$0.30,NJ-Inspection Fee,TON Required,Good,,,AgChem@ag.nj.gov,NaN,,,,https://ag-usaplants.mwg.nj.gov/SecurityLogin.aspx,TON Required,https://ag-usaplants.mwg.nj.gov/SecurityLogin.aspx,,,,,,NJ,9/27/2022 12:58pm,,,,,,"01,07"
12789,Zincubor,BOR,NJ-Commercial Fertilizer,Label Submission,$0.00,No Submission,,Yes,,$0.00,,,,Annual,6,NJ,,,,,,"8/15/24: DCW resent list of required info to Tamara 

DCW wrote Tamara on 7/3/24 asking about documents and label. 

Asked Tamara on 5/17 for lots of documents and label.",,,NJ,New Jersey,,0 checked out of 1,,11/14/2024 2:19pm,Online Portal,,,,Yes,55.10,1 checked out of 1,,,,No,Yes,55.10,0-0-0,Yes,Fertilizer,Fertilizer,,No,lbs,,,U.S. Borax Inc.,NJ Dept of Ag / Div Mktg,State Chemist,,N/A,,,,,,,,1 Month,Label,,,NJ Dept of Ag,AgChem@ag.nj.gov,Online Portal,,,Online Portal,Teressa Tubia,Commercial Fertilizer,,Yes,Commercial Fertilizer,,,,,,,,NJ-Commercial Fertilizer,Planned,,,,AgChem@ag.nj.gov,NaN,30,,,https://ag-usaplants.mwg.nj.gov/SecurityLogin.aspx,No Submission,https://ag-usaplants.mwg.nj.gov/SecurityLogin.aspx,,,,,,NJ,5/16/2024 2:18pm,,,Mid Year,,,
6815,Fertibor 15%,BOR,NM-Fertilizer - All Products,Registration,$5.00,Approved,,Yes,12/31/2024,$5.00,,,12/20/2024,Annual,12,NM,,BOR-NM-75422-Renewal-2025,,"BOR-NM-67411-Renewal 2023,BOR-NM-67662-2024 Fert Renewal,BOR-NM-75422-Renewal-2025",,,,,NM,New Mexico,NM BOR cert exp 12:31:24.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1737446400000/8zKR2hWadWlFI_VKzgjLiA/-57MfbRbiZPpzwmuM5RYIkW1YhUNC0ksNqFSHnDgkHGXLIoBatbXYvd50uiNGp4Bhd4F2Za4bNoa5Ulu9V6P4bc2S-SBmQZ2MeHqhRIm3s__DT2WXTuX6FY_D8JQJIGX9jv5AJacPXIHZvIHut2-8L--RPF-RZXFy5cQwYdxmEU/yJGpxdxjow-EZxVwPa5DYFXO9SE1xoJkamrPRCrJwDM),0 checked out of 1,,1/10/2025 4:24pm,Paper/Mail,,$0.00,$/Registration,Yes,0.00,1 checked out of 1,,$15.00,BOR-90032230-State Renewal Fees,Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,New Mexico Department of Agriculture,"Div of Ag and Env Svcs / Feed, Seed and Fert Prog",,N/A,,,,,,Yes,,2 Months,"Label,SDS",,,NM Dept of Ag,fsf@nmda.nmsu.edu,Email,,90032230,Paper/Mail,Damon Cory-Watson,Fertilizer - All Products,,Yes,Fertilizer - All Products,,,,,,$/Registration,,NM-Fertilizer - All Products,Approved,Good,,,fsf@nmda.nmsu.edu,NaN,30,,,https://nmdeptag.nmsu.edu/media/pdf/commercial-fertilizer-soil-conditioner-reg-app-2021-25.pdf,Approved,,,,Renewal Submitted,,checked,NM,9/8/2022 9:20pm,checked,,End of Year,,,
6816,Granubor 15%,BOR,NM-Fertilizer - All Products,Registration,$5.00,Approved,,Yes,12/31/2024,$5.00,,,12/20/2024,Annual,12,NM,,BOR-NM-75422-Renewal-2025,,"BOR-NM-67411-Renewal 2023,BOR-NM-67662-2024 Fert Renewal,BOR-NM-75422-Renewal-2025",,,,,NM,New Mexico,NM BOR cert exp 12:31:24.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1737446400000/DxMSIOczHX4fyz4mKemOGQ/q2iz2FA-R-XATr6aOJwVbVWFY22cjtw1WAN1LzCeKPihfmwwzFnzF9lOzqDApNW2mOuN1wYvI6FiaDfBgG1hVN2BnD10z6__NRN9RZbEzOMy7Kvu7R4E6OBWPqqMIDbhaI9MFNiyqTGUU1opfRvxYLT_eYWNt-cVus1Dgw8LdQU/F1x2ZRDzpLsRKqSKJkiyGiSs_yisLFNwBf69qZ4mwBg),0 checked out of 1,,1/10/2025 4:24pm,Paper/Mail,,$0.00,$/Registration,Yes,0.00,1 checked out of 1,,$15.00,BOR-90032230-State Renewal Fees,Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,New Mexico Department of Agriculture,"Div of Ag and Env Svcs / Feed, Seed and Fert Prog",,N/A,,,,,,Yes,,2 Months,"Label,SDS",,,NM Dept of Ag,fsf@nmda.nmsu.edu,Email,,90032230,Paper/Mail,Damon Cory-Watson,Fertilizer - All Products,,Yes,Fertilizer - All Products,,,,,,$/Registration,,NM-Fertilizer - All Products,Approved,Good,,,fsf@nmda.nmsu.edu,NaN,30,,,https://nmdeptag.nmsu.edu/media/pdf/commercial-fertilizer-soil-conditioner-reg-app-2021-25.pdf,Approved,,,,Renewal Submitted,,checked,NM,9/8/2022 9:20pm,checked,,End of Year,,,
6817,Solubor 20.5%,BOR,NM-Fertilizer - All Products,Registration,$5.00,Approved,,Yes,12/31/2024,$5.00,,,12/20/2024,Annual,12,NM,,BOR-NM-75422-Renewal-2025,,"BOR-NM-67411-Renewal 2023,BOR-NM-67662-2024 Fert Renewal,BOR-NM-75422-Renewal-2025",,,,,NM,New Mexico,NM BOR cert exp 12:31:24.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1737446400000/xvGRy6EfihC-AJWvnQEfUQ/mtwe4yLqUVe20KX4G3z1EoUApGHe7_kBmgsWrSENrLxkK109vjz9fBFm1dWc55Z5par-D3fTqn1S2GC5N8FzW1_7wFYpRZ5Uw_npS1WHDvzFpLjqHBg2EI5az1Vde9WnkDfnV8hlIVCvvlrVtnf_HLhBRg2mySjcO41EEiGIJyU/8zo9E5iX-Uwu3cdiRDtDkPD9K1dtlJuW-x7XpcVTx-4),0 checked out of 1,,1/10/2025 4:24pm,Paper/Mail,,$0.00,$/Registration,Yes,0.00,1 checked out of 1,,$15.00,BOR-90032230-State Renewal Fees,Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,New Mexico Department of Agriculture,"Div of Ag and Env Svcs / Feed, Seed and Fert Prog",,N/A,,,,,,Yes,,2 Months,"Label,SDS",,,NM Dept of Ag,fsf@nmda.nmsu.edu,Email,,90032230,Paper/Mail,Damon Cory-Watson,Fertilizer - All Products,,Yes,Fertilizer - All Products,,,,,,$/Registration,,NM-Fertilizer - All Products,Approved,Good,,,fsf@nmda.nmsu.edu,NaN,30,,,https://nmdeptag.nmsu.edu/media/pdf/commercial-fertilizer-soil-conditioner-reg-app-2021-25.pdf,Approved,,,,Renewal Submitted,,checked,NM,9/8/2022 9:20pm,checked,,End of Year,,,
6948,Tonnage,BOR,NM-Monthly Inspection Report,Tonnage/Mill,,TON Required,,Yes,,,,,4/24/2024,Monthly,,NM,,,,,,submitted quarterly with quarterly report,,,NM,New Mexico,,0 checked out of 1,,11/14/2024 2:19pm,,,,,Yes,0.00,1 checked out of 1,,,,No,,,,,,Fertilizer,,,,,,U.S. Borax Inc.,,,,N/A,,,,,,,New Mexico no longer requires monthly tonnage reports; only quarterly are required. If there are zero sales for the quarter you can fax the form 1 575 646 5977,,,,,NM Dept of Ag,tonnage@nmda.nmsu.edu,,Online Portal,,,Teressa Tubia,Monthly Inspection Report,,Yes,Monthly Inspection Report,BOR-NM-ALL NON-PEST-ALL,Thisisridiculous!12,christy.leeper,https://nmag.nmsu.edu/USAPlants/SecurityLogin.aspx,30,,,NM-Monthly Inspection Report,TON Required,Good,,,tonnage@nmda.nmsu.edu,NaN,,,,,TON Required,https://nmdeptag.nmsu.edu/aps/fsf/fertilizer-soil-conditioners-tonnage.html,,0001A1,,,,NM,9/27/2022 12:58pm,,,,,,"01,02,03,04,05,06,07,08,09,10,11,12"
6947,Tonnage,BOR,NM-Inspection fees,Tonnage/Mill,,TON Required,,Yes,,,,,10/31/2024,Quarterly,,NM,,,,"BOR-NM-67390-Q3 2022,BOR-NM-67695-Q4 2023",,email zero reports,,,NM,New Mexico,,0 checked out of 1,,11/14/2024 2:19pm,,$0.00,$10.00,$/Ton Sold,Yes,0.00,1 checked out of 1,,,,No,,,,,,Fertilizer,,,,,,U.S. Borax Inc.,,,,N/A,,,,,,,New Mexico no longer requires monthly tonnage reports; only quarterly are required. If there are zero sales for the quarter you can fax the form 1 575 646 5977,,,,,NM Dept of Ag,tonnage@nmda.nmsu.edu,,Paper/Mail,,,Teressa Tubia,Inspection fees,,Yes,Inspection fees,,,,,,$/Ton Sold,$0.35,NM-Inspection fees,TON Required,Good,,,tonnage@nmda.nmsu.edu,NaN,,,,,TON Required,https://nmdeptag.nmsu.edu/aps/fsf/fertilizer-soil-conditioners-tonnage.html,,,,,,NM,9/27/2022 12:58pm,,,,,,"01,04,07,10"
12790,Zincubor,BOR,NM-Fertilizer - ≤ 5lbs,Registration,$10.00,Not Needed,,Yes,,$10.00,,,,Annual,12,NM,,,,,,,,,NM,New Mexico,,0 checked out of 1,,11/14/2024 2:19pm,Paper/Mail,,$0.00,$/Registration,Yes,55.10,1 checked out of 1,,,,Yes,Yes,55.10,0-0-0,Yes,Fertilizer,Fertilizer,,No,lbs,,,U.S. Borax Inc.,New Mexico Department of Agriculture,"Div of Ag and Env Svcs / Feed, Seed and Fert Prog",≤ 5 lbs,N/A,,,,,,Yes,,2 Months,"Label,SDS",,,NM Dept of Ag,fsf@nmda.nmsu.edu,Email,,,Paper/Mail,Teressa Tubia,Fertilizer - ≤ 5lbs,,No,Fertilizer - ≤ 5lbs,,,,,,$/Registration,,NM-Fertilizer - ≤ 5lbs,Not Needed,Good,,,fsf@nmda.nmsu.edu,NaN,30,,,https://nmdeptag.nmsu.edu/media/pdf/commercial-fertilizer-soil-conditioner-reg-app-2021-25.pdf,Not Needed,,,,,,,NM,5/16/2024 2:18pm,,,End of Year,,,
12791,Zincubor,BOR,NM-Fertilizer - All Products,Registration,$5.00,No Submission,,Yes,,$5.00,,,,Annual,12,NM,,,,,,"8/15/24: DCW resent list of required info to Tamara 

DCW wrote Tamara on 7/3/24 asking about documents and label. 

Asked Tamara on 5/17 for lots of documents and label.",,,NM,New Mexico,,0 checked out of 1,,11/14/2024 2:19pm,Paper/Mail,,$0.00,$/Registration,Yes,55.10,1 checked out of 1,,,,No,Yes,55.10,0-0-0,Yes,Fertilizer,Fertilizer,,No,lbs,,,U.S. Borax Inc.,New Mexico Department of Agriculture,"Div of Ag and Env Svcs / Feed, Seed and Fert Prog",,N/A,,,,,,Yes,,2 Months,"Label,SDS",,,NM Dept of Ag,fsf@nmda.nmsu.edu,Email,,,Paper/Mail,Teressa Tubia,Fertilizer - All Products,,Yes,Fertilizer - All Products,,,,,,$/Registration,,NM-Fertilizer - All Products,Planned,,,,fsf@nmda.nmsu.edu,NaN,30,,,https://nmdeptag.nmsu.edu/media/pdf/commercial-fertilizer-soil-conditioner-reg-app-2021-25.pdf,No Submission,,,,,,,NM,5/16/2024 2:18pm,,,End of Year,,,
6807,Fertibor 15%,BOR,NV-Commercial Fertilizer,Registration,$80.00,Approved,,Yes,12/31/2025,$80.00,,,11/26/2024,Annual,12,NV,,BOR-NV-CC-2025 Product Renewal,,"BOR-NV-CC-Renew 2023,BOR-NV-CC-2024 Prod Renew,BOR-NV-CC-2025 Product Renewal",,,,,NV,Nevada,NV BOR 2025 Products exp 2025-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1737446400000/dkANVs47Gd3aJRjCb-PTgw/wNbXy6LtlGpttVT-ToPEucBuTvCDqwi_2UzAVVe_1EDMNvL4qHFb57Qs1J26e5Hjk8VTjnp9IjkcKImZstgP188rOrXBHSgVP88a57kLck9aVmC9DfJ4xP3XWyj1nkhKrY6HS0ilXVJkyUsFc_2sG8HLhvTqvM0SCj33IhkdAFrpNVpWdAQ2oWg1OyVaADGg/GKrQuyUCNom1MU9_9Z1qErCTtQZJviCY6z8P4MhtmK0),0 checked out of 1,,11/26/2024 3:43pm,Online Portal,,,$/Registration,Yes,0.00,1 checked out of 1,,$240.00,BOR-90032230-State Renewal Fees,Yes,,,0-0-0,Yes,Fertilizer,"Fertilizer,Liming Material",,No,,Paid,,U.S. Borax Inc.,State Chemist,Nevada Department of Agriculture,,N/A,,,,,,,,2 Months,"Label,SDS",,,State Chemist,nvferts@agri.nv.gov,Email,,90032230,Online Portal,Damon Cory-Watson,Commercial Fertilizer,11/26/2024,Yes,Commercial Fertilizer,BOR-NV-ALL NON-PEST-ALL,98-0047580,F629,https://nv.certifyag.com/Fert/,,$/Registration,,NV-Commercial Fertilizer,Approved,Good,,Allison Kosturos,nvferts@agri.nv.gov,NaN,30,,,https://nv.certifyag.com/Fert/,Approved,https://nv.certifyag.com/Fert/,,,Renewal Approved,,,NV,9/8/2022 9:20pm,,,End of Year,,,
6808,Granubor 15%,BOR,NV-Commercial Fertilizer,Registration,$80.00,Approved,,Yes,12/31/2025,$80.00,,,11/26/2024,Annual,12,NV,,BOR-NV-CC-2025 Product Renewal,,"BOR-NV-CC-Renew 2023,BOR-NV-CC-2024 Prod Renew,BOR-NV-CC-2025 Product Renewal",,,,,NV,Nevada,NV BOR 2025 Products exp 2025-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1737446400000/dkANVs47Gd3aJRjCb-PTgw/wNbXy6LtlGpttVT-ToPEucBuTvCDqwi_2UzAVVe_1EDMNvL4qHFb57Qs1J26e5Hjk8VTjnp9IjkcKImZstgP188rOrXBHSgVP88a57kLck9aVmC9DfJ4xP3XWyj1nkhKrY6HS0ilXVJkyUsFc_2sG8HLhvTqvM0SCj33IhkdAFrpNVpWdAQ2oWg1OyVaADGg/GKrQuyUCNom1MU9_9Z1qErCTtQZJviCY6z8P4MhtmK0),0 checked out of 1,,11/26/2024 3:43pm,Online Portal,,,$/Registration,Yes,0.00,1 checked out of 1,,$240.00,BOR-90032230-State Renewal Fees,Yes,,,0-0-0,Yes,Fertilizer,"Fertilizer,Liming Material",,No,,Paid,,U.S. Borax Inc.,State Chemist,Nevada Department of Agriculture,,N/A,,,,,,,,2 Months,"Label,SDS",,,State Chemist,nvferts@agri.nv.gov,Email,,90032230,Online Portal,Damon Cory-Watson,Commercial Fertilizer,11/26/2024,Yes,Commercial Fertilizer,BOR-NV-ALL NON-PEST-ALL,98-0047580,F629,https://nv.certifyag.com/Fert/,,$/Registration,,NV-Commercial Fertilizer,Approved,Good,,Allison Kosturos,nvferts@agri.nv.gov,NaN,30,,,https://nv.certifyag.com/Fert/,Approved,https://nv.certifyag.com/Fert/,,,Renewal Approved,,,NV,9/8/2022 9:20pm,,,End of Year,,,
