ID,State ID,State Regulation,Login,Company,Product Name,Renewal Estimate,Late Fee,State Reg Type,Initial Sub Date,Initial Registration Status,Renewal Current Payment,ALL Payments,Certificate Exp,Cancellation Effective,Submission Date,Approval Received,Frequency,Renewal Registration Status,Month,Submission/Maintenance Notes,Current Certificate,Invoiced On
6783,MI,MI-Commercial Fertilizer manufacturer's / Distributor's License,,BOR,Fertilizer License,$100.00,$0.00,License,,Approved,BOR-MI-75419-Renewal-2025,"BOR-MI-67476-Renewal 2023,BOR-MI-73302-Renewal 2024,BOR-MI-75419-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6784,MI,MI-Commercial Fertilizer manufacturer's / Distributor's License,,BOR,Fertilizer License,$100.00,$0.00,License,,Approved,BOR-MI-75419-Renewal-2025,"BOR-MI-67476-Renewal 2023,BOR-MI-73302-Renewal 2024,BOR-MI-75419-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6785,MI,MI-Specialty Fertilizer,,BOR,Fertibor 15%,$125.00,$0.00,Registration,,Approved,BOR-MI-75419-Renewal-2025,"BOR-MI-67476-Renewal 2023,BOR-MI-73302-Renewal 2024,BOR-MI-75419-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6786,MI,MI-Specialty Fertilizer,,BOR,Granubor 15%,$125.00,$0.00,Registration,,Approved,BOR-MI-75419-Renewal-2025,"BOR-MI-67476-Renewal 2023,BOR-MI-73302-Renewal 2024,BOR-MI-75419-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6787,MI,MI-Specialty Fertilizer,,BOR,Solubor 20.5%,$125.00,$0.00,Registration,,Approved,BOR-MI-75419-Renewal-2025,"BOR-MI-67476-Renewal 2023,BOR-MI-73302-Renewal 2024,BOR-MI-75419-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
7978,MI,MI-Specialty Fertilizer,,BOR,Solubor flow,$125.00,$0.00,Registration,3/20/2023,Approved - Initial,BOR-MI-75419-Renewal-2025,"BOR-MI-67556-New Reg,BOR-MI-75419-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,"2024-12-12 - was not included in renewal papers. I'm adding them as ""new product"" on the renewal app.
---
Regulator is processing after the 2024 renewal is approved",,BOR-90032230-State Renewal Fees
8405,MI,MI-Specialty Fertilizer,,BOR,Solubor Flow K,$125.00,$0.00,Registration,3/20/2023,Approved - Initial,BOR-MI-75419-Renewal-2025,"BOR-MI-67556-New Reg,BOR-MI-75419-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,"2024-12-12 - was not included in renewal papers. I'm adding them as ""new product"" on the renewal app.
---",,BOR-90032230-State Renewal Fees
10899,MI,MI-Commercial Fertilizer,,EEA,Res+,$0.00,$0.00,Regulated with License,8/6/2024,Automatic w/ License,,,12/31/2024,,,10/16/2024,Annual,,12,,,EEA-90032231-State Renewal Fees
2649,MI,MI-Commercial Fertilizer manufacturer's / Distributor's License,,EEA,Fertilizer License,$100.00,$0.00,License,3/15/2022,Approved,EEA-MI-75423-Renewal-2025,"EEA-MI-67246-,EEA-MI-67465-Renewal 2023,EEA-MI-73045-Renewal 2024,EEA-MI-75423-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
2551,MI,MI-Soil Conditioner (regulated),,EEA,Sosdia Stress,$125.00,$0.00,Registration,3/15/2022,Approved,EEA-MI-75423-Renewal-2025,"EEA-MI-67246-,EEA-MI-67465-Renewal 2023,EEA-MI-73045-Renewal 2024,EEA-MI-75423-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
2637,MI,MI-Soil Conditioner (regulated),,EEA,Sosdia Stress Plus,$125.00,$0.00,Registration,3/15/2022,Approved,EEA-MI-75423-Renewal-2025,"EEA-MI-67246-,EEA-MI-67465-Renewal 2023,EEA-MI-73045-Renewal 2024,EEA-MI-75423-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
10589,MI,MI-Soil Conditioner (regulated),,EEA,Galaxy ST,$125.00,$0.00,Registration,8/6/2024,Approved - Initial,EEA-MI-75423-Renewal-2025,"EEA-MI-74396-Galaxy ST new reg,EEA-MI-75423-Renewal-2025",12/31/2024,,12/20/2024,10/16/2024,Annual,Renewal Submitted,12,,MI EEA Galaxy ST approved.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/JnKc1Pwum-lXEbM5DvK1ew/7BuPCy-_dBuY-Udll9lexi8GobGdxbRELKgWQoWlpuc0-WFxiTHFNwQ4v3zLn9GHrVpB2kqHD70Ut-Krb9omV9hq_lBkBmpGz_PHO1mlMTOZ-iMBTNni2s9N9kvNeTwoX5UrVmmFZLT-EPxYK5D6H9ico5oDn5SwktUjCOth5ZA/FOcDhb2TVX6pqQclyfDrOm65cviobFIq0rgyRFXAx1g),EEA-90032231-State Renewal Fees
1106,MI,MI-Commercial Fertilizer manufacturer's / Distributor's License,,GWB,Fertilizer License,$100.00,$0.00,License,,Approved,GWB-MI-75426-Renewal-2025,"GWB-MI-61868-,GWB-MI-67169-,GWB-MI-67467-Renewal 2023,GWB-MI-83182-Renewal 2024,GWB-MI-75426-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
551,MI,MI-Soil Conditioner (regulated),,GWB,Dynomyco,$125.00,$0.00,Registration,,Approved,GWB-MI-75426-Renewal-2025,"GWB-MI-61868-,GWB-MI-67169-,GWB-MI-67467-Renewal 2023,GWB-MI-83182-Renewal 2024,GWB-MI-75426-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,Registration required for biological seed treatments that are applied in-furrow (soil conditioner) or contain significant NPK (fertilizer),,GWB-90032232-State Renewal Fees
568,MI,MI-Soil Conditioner (regulated),,GWB,Rootella F,$125.00,$0.00,Registration,,Approved,GWB-MI-75426-Renewal-2025,"GWB-MI-61868-,GWB-MI-67169-,GWB-MI-67467-Renewal 2023,GWB-MI-83182-Renewal 2024,GWB-MI-75426-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,Registration required for biological seed treatments that are applied in-furrow (soil conditioner) or contain significant NPK (fertilizer),,GWB-90032232-State Renewal Fees
593,MI,MI-Soil Conditioner (regulated),,GWB,Rootella G,$125.00,$0.00,Registration,,Approved,GWB-MI-75426-Renewal-2025,"GWB-MI-61868-,GWB-MI-67169-,GWB-MI-67467-Renewal 2023,GWB-MI-83182-Renewal 2024,GWB-MI-75426-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,Registration required for biological seed treatments that are applied in-furrow (soil conditioner) or contain significant NPK (fertilizer),,GWB-90032232-State Renewal Fees
617,MI,MI-Soil Conditioner (regulated),,GWB,Rootella P,$125.00,$0.00,Registration,,Approved,GWB-MI-75426-Renewal-2025,"GWB-MI-61868-,GWB-MI-67169-,GWB-MI-67467-Renewal 2023,GWB-MI-83182-Renewal 2024,GWB-MI-75426-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,Registration required for biological seed treatments that are applied in-furrow (soil conditioner) or contain significant NPK (fertilizer),,GWB-90032232-State Renewal Fees
7004,MI,MI-Soil Conditioner (regulated),,GWB,DYNOMYCO SPARK,$125.00,$0.00,Registration,9/7/2023,Approved,GWB-MI-75426-Renewal-2025,"GWB-MI-72229-New Reg,GWB-MI-83182-Renewal 2024,GWB-MI-75426-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,Registration required for biological seed treatments that are applied in-furrow (soil conditioner) or contain significant NPK (fertilizer),,GWB-90032232-State Renewal Fees
7056,MI,MI-Soil Conditioner (regulated),,GWB,Rootella L,$125.00,$0.00,Registration,10/30/2023,Approved,GWB-MI-75426-Renewal-2025,"GWB-MI-72297-New Reg,GWB-MI-75426-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,Product Composition and Production Method,,GWB-90032232-State Renewal Fees
9264,MI,MI-Soil Conditioner (regulated),,GWB,Rootella X,$125.00,$0.00,Registration,10/30/2023,Approved,GWB-MI-75426-Renewal-2025,"GWB-MI-72297-New Reg,GWB-MI-75426-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
5760,MI,MI-Soil Conditioner (regulated),,IBA,Rootmax,$125.00,$0.00,Registration,5/12/2022,Approved - Initial,IBA-MI-75429-Renewal-2025,"IBA-MI-67261-,IBA-MI-67477-Renewal 2023,IBA-MI-73042-Renewal 2024,IBA-MI-75429-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,IBA-90032233-State Renewal Fees
10706,MI,MI-Commercial Fertilizer manufacturer's / Distributor's License,,OMY,Fertilizer License,$100.00,$0.00,License,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9485,MI,MI-Specialty Fertilizer,,OMY,Greenlight Ca,$125.00,$0.00,Registration,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9486,MI,MI-Specialty Fertilizer,,OMY,Greenlight Ca Max,$125.00,$0.00,Registration,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9487,MI,MI-Specialty Fertilizer,,OMY,Greenlight Ca Prime,$125.00,$0.00,Registration,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9488,MI,MI-Specialty Fertilizer,,OMY,Greenlight Mg,$125.00,$0.00,Registration,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9489,MI,MI-Specialty Fertilizer,,OMY,Greenlight Mg Max,$125.00,$0.00,Registration,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9490,MI,MI-Specialty Fertilizer,,OMY,Greenlight Mg Prime,$125.00,$0.00,Registration,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9491,MI,MI-Specialty Fertilizer,,OMY,Greenlight S,$125.00,$0.00,Registration,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9492,MI,MI-Specialty Fertilizer,,OMY,Greenlight S Max,$125.00,$0.00,Registration,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9493,MI,MI-Specialty Fertilizer,,OMY,Greenlight S Prime,$125.00,$0.00,Registration,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9494,MI,MI-Specialty Fertilizer,,OMY,Ground Force Gypsum,$125.00,$0.00,Registration,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9495,MI,MI-Specialty Fertilizer,,OMY,Ground Force Lime,$125.00,$0.00,Registration,,Approved,OMY-MI-75432-Renewal-2025,"OMY-MI-67674-2024 Fert/lime renew,OMY-MI-75432-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
1256,MI,MI-Commercial Fertilizer manufacturer's / Distributor's License,,SAG,Fertilizer License,$100.00,$0.00,License,2/25/2021,Approved,SAG-MI-75435-Renewal-2025,"SAG-MI-61927-,SAG-MI-67211-,SAG-MI-67469-Renewal 2023,SAG-MI-73193-Renewal 2024,SAG-MI-75435-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SAG-90032234-State Renewal Fees
1257,MI,MI-Soil Conditioner (regulated),,SAG,TRIOLOGIC,$125.00,$0.00,Registration,2/25/2021,Approved,SAG-MI-75435-Renewal-2025,"SAG-MI-61927-,SAG-MI-67211-,SAG-MI-67469-Renewal 2023,SAG-MI-73193-Renewal 2024,SAG-MI-75435-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SAG-90032234-State Renewal Fees
900,MI,MI-Commercial Fertilizer manufacturer's / Distributor's License,,SYM,Fertilizer License,$100.00,$0.00,License,2/23/2021,Approved,SYM-MI-75436-Renewal-2025,"SYM-MI-61920-,SYM-MI-67179-,SYM-MI-67471-Renewal 2023,SYM-MI-73051-Renewal 2024,SYM-MI-75436-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
57,MI,MI-Soil Conditioner (regulated),,SYM,BlueN,$125.00,$0.00,Registration,2/23/2021,Approved,SYM-MI-75436-Renewal-2025,"SYM-MI-61920-,SYM-MI-67179-,SYM-MI-67471-Renewal 2023,SYM-MI-73051-Renewal 2024,SYM-MI-75436-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,"Technically these products should not need to be registered, but they are.",,SYM-90032235-State Renewal Fees
94,MI,MI-Soil Conditioner (regulated),,SYM,MBB 10,$125.00,$0.00,Registration,1/14/2020,Approved,SYM-MI-75436-Renewal-2025,"SYM-MI-59530-,SYM-MI-61827-,SYM-MI-67179-,SYM-MI-67471-Renewal 2023,SYM-MI-73051-Renewal 2024,SYM-MI-75436-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,"Technically these products should not need to be registered, but they are.",,SYM-90032235-State Renewal Fees
137,MI,MI-Soil Conditioner (regulated),,SYM,MycoUp,$125.00,$0.00,Registration,4/27/2018,Approved,SYM-MI-75436-Renewal-2025,"SYM-MI-55303-,SYM-MI-61827-,SYM-MI-67179-,SYM-MI-67471-Renewal 2023,SYM-MI-73051-Renewal 2024,SYM-MI-75436-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,"Technically these products should not need to be registered, but they are. ",,SYM-90032235-State Renewal Fees
157,MI,MI-Soil Conditioner (regulated),,SYM,MycoUp 360,$125.00,$0.00,Registration,,Approved,SYM-MI-75436-Renewal-2025,"SYM-MI-61827-,SYM-MI-67179-,SYM-MI-67471-Renewal 2023,SYM-MI-73051-Renewal 2024,SYM-MI-75436-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
211,MI,MI-Soil Conditioner (regulated),,SYM,Resid HC,$125.00,$0.00,Registration,,Approved,SYM-MI-75436-Renewal-2025,"SYM-MI-61827-,SYM-MI-67179-,SYM-MI-67471-Renewal 2023,SYM-MI-73051-Renewal 2024,SYM-MI-75436-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,"Technically these products should not need to be registered, but they are.",,SYM-90032235-State Renewal Fees
245,MI,MI-Soil Conditioner (regulated),,SYM,Resid MG,$125.00,$0.00,Registration,,Approved,SYM-MI-75436-Renewal-2025,"SYM-MI-61827-,SYM-MI-67179-,SYM-MI-67471-Renewal 2023,SYM-MI-73051-Renewal 2024,SYM-MI-75436-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,"Technically these products should not need to be registered, but they are.",,SYM-90032235-State Renewal Fees
278,MI,MI-Soil Conditioner (regulated),,SYM,TrichoSym Bio,$125.00,$0.00,Registration,,Approved,SYM-MI-75436-Renewal-2025,"SYM-MI-61827-,SYM-MI-67179-,SYM-MI-67471-Renewal 2023,SYM-MI-73051-Renewal 2024,SYM-MI-75436-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,"Technically these products should not need to be registered, but they are.",,SYM-90032235-State Renewal Fees
179,MI,MI-Specialty Fertilizer,,SYM,MycoUp Activ,$125.00,$0.00,Registration,,Approved,SYM-MI-75436-Renewal-2025,"SYM-MI-61827-,SYM-MI-67179-,SYM-MI-67471-Renewal 2023,SYM-MI-73051-Renewal 2024,SYM-MI-75436-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
5359,MN,MN-Specialty Fertilizer,,ARB,NutriRoot,$100.00,$50.00,Registration,,Approved,ARB-MN-75387-Renewal-2025,"ARB-MN-67459-Renewal 2023,ARB-MN-73210-Renewal 2024,ARB-MN-75387-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,Conditional registration - see NutriRoot Granular,,ARB-90032228-State Renewal Fees
5433,MN,MN-Specialty Fertilizer,,ARB,Mn-jet Fe,$100.00,$50.00,Registration,,Approved,ARB-MN-75387-Renewal-2025,"ARB-MN-67459-Renewal 2023,ARB-MN-73210-Renewal 2024,ARB-MN-75387-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
5502,MN,MN-Specialty Fertilizer,,ARB,PALM-jet Mg,$100.00,$50.00,Registration,,Approved,ARB-MN-75387-Renewal-2025,"ARB-MN-67459-Renewal 2023,ARB-MN-73210-Renewal 2024,ARB-MN-75387-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
10523,MN,MN-Specialty Fertilizer,,ARB,Nutriroot Granular,$100.00,$50.00,Registration,2/9/2024,Approved - Initial,ARB-MN-75387-Renewal-2025,"ARB-MN-73631-NutriRoot Gran New Reg,ARB-MN-75387-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,Conditional Registration re: label humectants and non-ionic surfactants - need chemical names on active ingred. - due 6/7/2026 ,,ARB-90032228-State Renewal Fees
7833,MN,MN-Soil and Plant Amendment,,BIN,BIO-ELEVATE,$200.00,$100.00,Registration,4/28/2023,Approved,BIN-MN-75388-Renewal-2025,"BIN-MN-67567-New Reg,BIN-MN-73026-Renewal 2024,BIN-MN-75388-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,BIN-90032229-State Renewal Fees
6792,MN,MN-Ag Fertilizer License +ACRRA Surcharge,,BOR,Fertilizer License,$150.00,$50.00,License,,Approved,BOR-MN-75389-Renewal-2025,"BOR-MN-67421-Renewal 2023,BOR-MN-73037-Renewal 2024,BOR-MN-75389-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,Fee reducing from $150 to $147,,BOR-90032230-State Renewal Fees
6788,MN,MN-Specialty Fertilizer,,BOR,Fertibor 15%,$100.00,$50.00,Registration,,Provisional,BOR-MN-75389-Renewal-2025,"BOR-MN-67421-Renewal 2023,BOR-MN-73037-Renewal 2024,BOR-MN-75389-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6789,MN,MN-Specialty Fertilizer,,BOR,Granubor 15%,$100.00,$50.00,Registration,,Provisional,BOR-MN-75389-Renewal-2025,"BOR-MN-67421-Renewal 2023,BOR-MN-73037-Renewal 2024,BOR-MN-75389-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6790,MN,MN-Specialty Fertilizer,,BOR,Solubor 20.5%,$100.00,$50.00,Registration,,Provisional,BOR-MN-75389-Renewal-2025,"BOR-MN-67421-Renewal 2023,BOR-MN-73037-Renewal 2024,BOR-MN-75389-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6791,MN,MN-Specialty Fertilizer,,BOR,Solubor flow,$100.00,$50.00,Registration,,Approved,BOR-MN-75389-Renewal-2025,"BOR-MN-67421-Renewal 2023,BOR-MN-73037-Renewal 2024,BOR-MN-75389-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
2648,MN,MN-Ag Fertilizer License +ACRRA Surcharge,,EEA,Fertilizer License,$150.00,$50.00,License,8/6/2024,Approved,EEA-MN-CC-2025 Fert License Renewal,"EEA-MN-74422-Res+ & Fert Lics new,EEA-MN-CC-2025 Fert License Renewal",12/31/2024,,12/20/2024,8/12/2024,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
10900,MN,MN-Commercial Fertilizer,,EEA,Res+,$0.00,$0.00,Regulated with License,8/6/2024,Automatic w/ License,,,12/31/2024,,,10/2/2024,Annual,,12,2024-12-17 - TJT emailed regulator today for missing renewal form or online payment pin #,,EEA-90032231-State Renewal Fees
2552,MN,MN-Soil and Plant Amendment,,EEA,Sosdia Stress,$200.00,$100.00,Registration,3/15/2022,Approved,EEA-MN-75390-Renewal-2025,"EEA-MN-67247-,EEA-MN-67403-Renewal 2023,EEA-MN-73046-Renewal 2024,EEA-MN-75390-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,5/7/2024: Conditional reg received. TJT emailed CSF to mitigate label changes.,,EEA-90032231-State Renewal Fees
2638,MN,MN-Soil and Plant Amendment,,EEA,Sosdia Stress Plus,$200.00,$100.00,Registration,3/15/2022,Approved,EEA-MN-75390-Renewal-2025,"EEA-MN-67247-,EEA-MN-67403-Renewal 2023,EEA-MN-73046-Renewal 2024,EEA-MN-75390-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,5/7/2024: Conditional reg received. TJT emailed CSF to mitigate label changes.,,EEA-90032231-State Renewal Fees
5723,MN,MN-Soil and Plant Amendment,,EEA,SLF1,$200.00,$100.00,Registration,5/17/2022,Approved,EEA-MN-75390-Renewal-2025,"EEA-MN-67262-,EEA-MN-67403-Renewal 2023,EEA-MN-73046-Renewal 2024,EEA-MN-75390-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,5/17/24 Conditionally registered,,EEA-90032231-State Renewal Fees
10590,MN,MN-Soil and Plant Amendment,,EEA,Galaxy ST,$200.00,$100.00,Registration,8/6/2024,Approved - Initial,EEA-MN-75390-Renewal-2025,"EEA-MN-74397-Galaxy ST new,EEA-MN-75390-Renewal-2025",12/31/2024,,12/20/2024,10/2/2024,Annual,Renewal Submitted,12,Conditional,MN EEA cert-conditional exp 2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/w0GcYsGheDEsKU4RbIXZvw/Q2UndLsLJiPmkAPW7nQ2cIeZcMVd1SftxXH35LUacLCdak6n4qbcGXWWd4eUJ-YtsJU1YwqemzGqBXYcToKzaG0GLknu1rttPXcFMo81KhvBjmaADyFMA_5RZN7CaEb579y5YsvXnnChC1qUFdAMRkpHvgnjcPzDVIRwMZjiv9Hn5BbkkM3nClwN2xdEvk1Z/ddZMWRYYjhCjggEhF-DvYTcq235wNrvISzLvfe7VNQY),EEA-90032231-State Renewal Fees
10811,MN,MN-Soil and Plant Amendment,,EEA,SLF3,$200.00,$100.00,Registration,4/12/2024,Approved - Initial,EEA-MN-75390-Renewal-2025,"EEA-MN-73991-New Regis-SLF3,EEA-MN-75390-Renewal-2025",12/31/2024,,12/20/2024,5/7/2024,Annual,Renewal Submitted,12,"5/7/2024: Conditional reg received. TJT emailed CSF to mitigate label changes.

Technical Bulletin sent for efficacy. SLF1 already registered.",,EEA-90032231-State Renewal Fees
569,MN,MN-Soil and Plant Amendment,,GWB,Rootella F,$200.00,$100.00,Registration,,Approved,GWB-MN-75391-Renewal-2025,"GWB-MN-61869-,GWB-MN-67170-,GWB-MN-67413-Renewal 2023,GWB-MN-73183-Renewal 2024,GWB-MN-75391-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
594,MN,MN-Soil and Plant Amendment,,GWB,Rootella G,$200.00,$100.00,Registration,,Approved,GWB-MN-75391-Renewal-2025,"GWB-MN-61869-,GWB-MN-67170-,GWB-MN-67413-Renewal 2023,GWB-MN-73183-Renewal 2024,GWB-MN-75391-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
618,MN,MN-Soil and Plant Amendment,,GWB,Rootella P,$200.00,$100.00,Registration,,Approved,GWB-MN-75391-Renewal-2025,"GWB-MN-61869-,GWB-MN-67170-,GWB-MN-67413-Renewal 2023,GWB-MN-73183-Renewal 2024,GWB-MN-75391-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
1216,MN,MN-Soil and Plant Amendment,,GWB,Dynomyco,$200.00,$100.00,Registration,2/2/2021,Approved,GWB-MN-75391-Renewal-2025,"GWB-MN-61904-,GWB-MN-67170-,GWB-MN-67413-Renewal 2023,GWB-MN-73183-Renewal 2024,GWB-MN-75391-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
7005,MN,MN-Soil and Plant Amendment,,GWB,DYNOMYCO SPARK,$200.00,$100.00,Registration,9/8/2023,Approved,GWB-MN-75391-Renewal-2025,"GWB-MN-72230-New Reg,GWB-MN-73183-Renewal 2024,GWB-MN-75391-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,Conditional as of 10/5/23 - All inert ingredients mush be identified by the common name for the ingredient and the percentage of each inert ingredient shall be listed as well,,GWB-90032232-State Renewal Fees
7057,MN,MN-Soil and Plant Amendment,,GWB,Rootella L,$200.00,$100.00,Registration,2/21/2023,Approved,GWB-MN-75391-Renewal-2025,"GWB-MN-67552-New Reg,GWB-MN-73183-Renewal 2024,GWB-MN-75391-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,"Submitted, but sometimes they ask for Composition Statement after the fact",,GWB-90032232-State Renewal Fees
9265,MN,MN-Soil and Plant Amendment,,GWB,Rootella X,$200.00,$100.00,Registration,10/31/2023,Approved,GWB-MN-75391-Renewal-2025,"GWB-MN-72298-New Reg,GWB-MN-75391-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
